order_id,order_date,region,product_category,quantity,sales,profit
9357,2024-01-25 20:00:00,East,Electronics,4,492,6
9358,2024-01-25 21:00:00,South,Furniture,2,474,14
9359,2024-01-25 22:00:00,West,Office Supplies,1,364,107
9360,2024-01-25 23:00:00,East,Furniture,4,119,138
9361,2024-01-26 00:00:00,West,Electronics,2,134,70
9362,2024-01-26 01:00:00,East,Office Supplies,3,349,12
9363,2024-01-26 02:00:00,East,Furniture,2,443,72
9364,2024-01-26 03:00:00,South,Furniture,3,35,54
9365,2024-01-26 04:00:00,East,Furniture,1,23,99
9366,2024-01-26 05:00:00,North,Electronics,2,285,40
9367,2024-01-26 06:00:00,North,Office Supplies,2,454,140
9368,2024-01-26 07:00:00,South,Furniture,3,67,99
9369,2024-01-26 08:00:00,West,Furniture,4,242,149
9370,2024-01-26 09:00:00,West,Office Supplies,3,223,82
9371,2024-01-26 10:00:00,West,Electronics,4,39,140
9372,2024-01-26 11:00:00,North,Electronics,3,307,126
9373,2024-01-26 12:00:00,West,Electronics,1,213,93
9374,2024-01-26 13:00:00,West,Electronics,4,335,47
9375,2024-01-26 14:00:00,South,Electronics,2,30,67
9376,2024-01-26 15:00:00,West,Furniture,4,39,85
9377,2024-01-26 16:00:00,North,Furniture,3,298,117
9378,2024-01-26 17:00:00,North,Furniture,3,402,16
9379,2024-01-26 18:00:00,North,Office Supplies,4,352,88
9380,2024-01-26 19:00:00,South,Electronics,2,54,102
9381,2024-01-26 20:00:00,South,Office Supplies,1,420,60
9382,2024-01-26 21:00:00,East,Electronics,2,285,53
9383,2024-01-26 22:00:00,West,Electronics,4,251,143
9384,2024-01-26 23:00:00,South,Office Supplies,3,57,31
9385,2024-01-27 00:00:00,North,Furniture,2,481,141
9386,2024-01-27 01:00:00,North,Office Supplies,3,102,86
9387,2024-01-27 02:00:00,South,Furniture,3,51,40
9388,2024-01-27 03:00:00,South,Electronics,2,73,122
9389,2024-01-27 04:00:00,South,Furniture,4,244,83
9390,2024-01-27 05:00:00,East,Electronics,2,332,45
9391,2024-01-27 06:00:00,North,Electronics,1,126,32
9392,2024-01-27 07:00:00,East,Furniture,3,492,105
9393,2024-01-27 08:00:00,East,Electronics,3,44,148
9394,2024-01-27 09:00:00,West,Furniture,4,417,26
9395,2024-01-27 10:00:00,North,Office Supplies,3,64,51
9396,2024-01-27 11:00:00,North,Electronics,3,447,21
9397,2024-01-27 12:00:00,South,Electronics,3,137,133
9398,2024-01-27 13:00:00,South,Office Supplies,2,313,93
9399,2024-01-27 14:00:00,West,Electronics,3,144,16
9400,2024-01-27 15:00:00,East,Office Supplies,2,55,24
9401,2024-01-27 16:00:00,South,Office Supplies,4,363,9
9402,2024-01-27 17:00:00,South,Electronics,1,399,19
9403,2024-01-27 18:00:00,North,Office Supplies,3,442,29
9404,2024-01-27 19:00:00,North,Office Supplies,1,186,112
9405,2024-01-27 20:00:00,South,Office Supplies,2,288,59
9406,2024-01-27 21:00:00,North,Electronics,4,213,67
9407,2024-01-27 22:00:00,West,Office Supplies,4,437,51
9408,2024-01-27 23:00:00,South,Furniture,2,143,120
9409,2024-01-28 00:00:00,North,Furniture,1,290,68
9410,2024-01-28 01:00:00,West,Office Supplies,3,77,26
9411,2024-01-28 02:00:00,North,Furniture,2,387,110
9412,2024-01-28 03:00:00,North,Electronics,2,78,81
9413,2024-01-28 04:00:00,North,Office Supplies,2,469,78
9414,2024-01-28 05:00:00,South,Electronics,2,327,84
9415,2024-01-28 06:00:00,East,Furniture,2,236,131
9416,2024-01-28 07:00:00,North,Furniture,4,88,134
9417,2024-01-28 08:00:00,West,Furniture,2,263,130
9418,2024-01-28 09:00:00,South,Furniture,4,122,118
9419,2024-01-28 10:00:00,South,Electronics,1,24,119
9420,2024-01-28 11:00:00,West,Office Supplies,3,318,65
9421,2024-01-28 12:00:00,North,Electronics,4,283,9
9422,2024-01-28 13:00:00,East,Office Supplies,3,260,32
9423,2024-01-28 14:00:00,North,Furniture,3,353,85
9424,2024-01-28 15:00:00,West,Furniture,3,368,19
9425,2024-01-28 16:00:00,South,Furniture,4,241,124
9426,2024-01-28 17:00:00,East,Furniture,4,338,42
9427,2024-01-28 18:00:00,South,Electronics,4,248,18
9428,2024-01-28 19:00:00,West,Office Supplies,1,471,36
9429,2024-01-28 20:00:00,North,Office Supplies,4,438,48
9430,2024-01-28 21:00:00,East,Furniture,1,474,96
9431,2024-01-28 22:00:00,South,Electronics,4,493,122
9432,2024-01-28 23:00:00,South,Furniture,4,51,120
9433,2024-01-29 00:00:00,South,Office Supplies,3,372,127
9434,2024-01-29 01:00:00,North,Office Supplies,2,393,120
9435,2024-01-29 02:00:00,East,Electronics,3,43,106
9436,2024-01-29 03:00:00,North,Office Supplies,4,325,8
9437,2024-01-29 04:00:00,North,Electronics,2,393,119
9438,2024-01-29 05:00:00,North,Furniture,2,206,63
9439,2024-01-29 06:00:00,West,Furniture,1,468,79
9440,2024-01-29 07:00:00,West,Electronics,2,496,149
9441,2024-01-29 08:00:00,West,Furniture,1,147,8
9442,2024-01-29 09:00:00,East,Electronics,3,131,8
9443,2024-01-29 10:00:00,North,Furniture,1,313,144
9444,2024-01-29 11:00:00,North,Furniture,4,441,51
9445,2024-01-29 12:00:00,West,Office Supplies,2,168,139
9446,2024-01-29 13:00:00,North,Office Supplies,4,170,144
9447,2024-01-29 14:00:00,North,Electronics,2,193,75
9448,2024-01-29 15:00:00,South,Furniture,2,216,58
9449,2024-01-29 16:00:00,North,Furniture,3,274,67
9450,2024-01-29 17:00:00,South,Furniture,1,433,147
9451,2024-01-29 18:00:00,North,Office Supplies,3,187,60
9452,2024-01-29 19:00:00,East,Electronics,1,101,77
9453,2024-01-29 20:00:00,West,Electronics,3,89,101
9454,2024-01-29 21:00:00,South,Electronics,3,344,106
9455,2024-01-29 22:00:00,West,Furniture,2,445,84
9456,2024-01-29 23:00:00,South,Electronics,3,421,35
9457,2024-01-30 00:00:00,South,Office Supplies,3,462,19
9458,2024-01-30 01:00:00,South,Office Supplies,1,32,134
9459,2024-01-30 02:00:00,East,Electronics,3,138,17
9460,2024-01-30 03:00:00,North,Furniture,2,231,9
9461,2024-01-30 04:00:00,South,Office Supplies,3,121,36
9462,2024-01-30 05:00:00,East,Office Supplies,4,296,110
9463,2024-01-30 06:00:00,South,Furniture,4,215,25
9464,2024-01-30 07:00:00,North,Furniture,1,96,45
9465,2024-01-30 08:00:00,South,Electronics,1,357,91
9466,2024-01-30 09:00:00,East,Office Supplies,4,352,140
9467,2024-01-30 10:00:00,North,Office Supplies,3,224,40
9468,2024-01-30 11:00:00,East,Electronics,3,248,37
9469,2024-01-30 12:00:00,North,Electronics,1,208,33
9470,2024-01-30 13:00:00,North,Office Supplies,2,118,99
9471,2024-01-30 14:00:00,West,Office Supplies,3,441,61
9472,2024-01-30 15:00:00,West,Furniture,4,443,76
9473,2024-01-30 16:00:00,West,Furniture,2,430,94
9474,2024-01-30 17:00:00,North,Office Supplies,2,461,118
9475,2024-01-30 18:00:00,South,Office Supplies,3,237,119
9476,2024-01-30 19:00:00,East,Furniture,2,479,130
9477,2024-01-30 20:00:00,East,Electronics,1,213,128
9478,2024-01-30 21:00:00,East,Electronics,2,62,120
9479,2024-01-30 22:00:00,West,Office Supplies,1,397,107
9480,2024-01-30 23:00:00,North,Office Supplies,3,143,6
9481,2024-01-31 00:00:00,West,Furniture,2,39,94
9482,2024-01-31 01:00:00,South,Office Supplies,4,438,22
9483,2024-01-31 02:00:00,North,Electronics,4,330,49
9484,2024-01-31 03:00:00,East,Furniture,1,349,19
9485,2024-01-31 04:00:00,West,Furniture,1,347,139
9486,2024-01-31 05:00:00,West,Electronics,3,187,44
9487,2024-01-31 06:00:00,South,Electronics,2,65,21
9488,2024-01-31 07:00:00,South,Furniture,1,242,148
9489,2024-01-31 08:00:00,West,Office Supplies,1,98,82
9490,2024-01-31 09:00:00,South,Electronics,3,189,109
9491,2024-01-31 10:00:00,East,Furniture,2,421,86
9492,2024-01-31 11:00:00,South,Office Supplies,2,265,90
9493,2024-01-31 12:00:00,South,Office Supplies,1,290,84
9494,2024-01-31 13:00:00,West,Furniture,2,486,53
9495,2024-01-31 14:00:00,West,Electronics,2,491,53
9496,2024-01-31 15:00:00,North,Office Supplies,2,118,47
9497,2024-01-31 16:00:00,North,Electronics,4,341,74
9498,2024-01-31 17:00:00,West,Furniture,2,160,75
9499,2024-01-31 18:00:00,South,Electronics,4,128,13
9500,2024-01-31 19:00:00,South,Office Supplies,2,332,94
9501,2024-01-31 20:00:00,North,Furniture,2,156,6
9502,2024-01-31 21:00:00,North,Office Supplies,2,140,7
9503,2024-01-31 22:00:00,North,Office Supplies,1,118,13
9504,2024-01-31 23:00:00,East,Furniture,1,85,16
9505,2024-02-01 00:00:00,East,Furniture,4,163,108
9506,2024-02-01 01:00:00,North,Electronics,2,129,60
9507,2024-02-01 02:00:00,South,Furniture,4,149,109
9508,2024-02-01 03:00:00,North,Electronics,2,419,67
9509,2024-02-01 04:00:00,East,Furniture,3,347,50
9510,2024-02-01 05:00:00,South,Office Supplies,4,276,64
9511,2024-02-01 06:00:00,East,Electronics,1,229,36
9512,2024-02-01 07:00:00,South,Furniture,3,265,95
9513,2024-02-01 08:00:00,East,Electronics,1,380,65
9514,2024-02-01 09:00:00,South,Electronics,3,173,98
9515,2024-02-01 10:00:00,South,Electronics,3,447,136
9516,2024-02-01 11:00:00,South,Office Supplies,3,152,134
9517,2024-02-01 12:00:00,South,Furniture,4,40,59
9518,2024-02-01 13:00:00,West,Furniture,4,54,45
9519,2024-02-01 14:00:00,East,Electronics,1,379,143
9520,2024-02-01 15:00:00,East,Furniture,4,495,19
9521,2024-02-01 16:00:00,West,Office Supplies,1,329,105
9522,2024-02-01 17:00:00,South,Electronics,2,493,71
9523,2024-02-01 18:00:00,South,Office Supplies,1,243,116
9524,2024-02-01 19:00:00,East,Office Supplies,1,143,61
9525,2024-02-01 20:00:00,West,Furniture,4,259,37
9526,2024-02-01 21:00:00,South,Furniture,1,453,69
9527,2024-02-01 22:00:00,South,Electronics,4,383,5
9528,2024-02-01 23:00:00,South,Office Supplies,1,319,135
9529,2024-02-02 00:00:00,North,Furniture,2,360,13
9530,2024-02-02 01:00:00,West,Electronics,4,23,36
9531,2024-02-02 02:00:00,South,Electronics,4,142,81
9532,2024-02-02 03:00:00,North,Furniture,2,61,49
9533,2024-02-02 04:00:00,West,Office Supplies,4,188,99
9534,2024-02-02 05:00:00,South,Electronics,1,439,25
9535,2024-02-02 06:00:00,East,Furniture,3,299,27
9536,2024-02-02 07:00:00,North,Electronics,4,244,121
9537,2024-02-02 08:00:00,North,Furniture,3,408,108
9538,2024-02-02 09:00:00,South,Electronics,1,204,34
9539,2024-02-02 10:00:00,South,Office Supplies,2,342,119
9540,2024-02-02 11:00:00,North,Electronics,4,30,73
9541,2024-02-02 12:00:00,East,Furniture,3,192,78
9542,2024-02-02 13:00:00,East,Furniture,2,115,68
9543,2024-02-02 14:00:00,West,Furniture,2,297,43
9544,2024-02-02 15:00:00,South,Office Supplies,4,158,59
9545,2024-02-02 16:00:00,East,Furniture,3,185,11
9546,2024-02-02 17:00:00,West,Furniture,4,206,43
9547,2024-02-02 18:00:00,East,Office Supplies,1,105,108
9548,2024-02-02 19:00:00,South,Furniture,2,407,100
9549,2024-02-02 20:00:00,West,Furniture,3,250,147
9550,2024-02-02 21:00:00,West,Office Supplies,4,470,38
9551,2024-02-02 22:00:00,West,Electronics,2,157,39
9552,2024-02-02 23:00:00,East,Furniture,4,38,119
9553,2024-02-03 00:00:00,South,Electronics,3,357,9
9554,2024-02-03 01:00:00,West,Office Supplies,1,175,60
9555,2024-02-03 02:00:00,North,Furniture,1,114,87
9556,2024-02-03 03:00:00,South,Furniture,1,36,11
9557,2024-02-03 04:00:00,North,Office Supplies,4,299,57
9558,2024-02-03 05:00:00,North,Furniture,2,404,110
9559,2024-02-03 06:00:00,West,Electronics,1,280,46
9560,2024-02-03 07:00:00,West,Electronics,1,179,22
9561,2024-02-03 08:00:00,East,Office Supplies,1,328,10
9562,2024-02-03 09:00:00,East,Furniture,1,100,136
9563,2024-02-03 10:00:00,East,Furniture,3,204,146
9564,2024-02-03 11:00:00,South,Office Supplies,3,232,101
9565,2024-02-03 12:00:00,East,Electronics,2,446,57
9566,2024-02-03 13:00:00,North,Electronics,3,361,25
9567,2024-02-03 14:00:00,East,Office Supplies,3,378,145
9568,2024-02-03 15:00:00,West,Furniture,3,186,147
9569,2024-02-03 16:00:00,East,Electronics,4,437,103
9570,2024-02-03 17:00:00,South,Furniture,3,225,88
9571,2024-02-03 18:00:00,South,Electronics,4,355,135
9572,2024-02-03 19:00:00,North,Furniture,4,280,149
9573,2024-02-03 20:00:00,South,Electronics,3,293,149
9574,2024-02-03 21:00:00,East,Furniture,4,407,24
9575,2024-02-03 22:00:00,West,Office Supplies,1,255,8
9576,2024-02-03 23:00:00,South,Electronics,2,262,79
9577,2024-02-04 00:00:00,North,Office Supplies,3,239,19
9578,2024-02-04 01:00:00,East,Electronics,3,384,61
9579,2024-02-04 02:00:00,North,Electronics,2,366,31
9580,2024-02-04 03:00:00,South,Electronics,3,89,24
9581,2024-02-04 04:00:00,South,Furniture,3,414,112
9582,2024-02-04 05:00:00,North,Electronics,2,450,83
9583,2024-02-04 06:00:00,East,Office Supplies,4,232,138
9584,2024-02-04 07:00:00,South,Furniture,1,356,22
9585,2024-02-04 08:00:00,West,Furniture,4,306,90
9586,2024-02-04 09:00:00,South,Electronics,1,245,53
9587,2024-02-04 10:00:00,East,Furniture,2,288,15
9588,2024-02-04 11:00:00,South,Electronics,4,298,39
9589,2024-02-04 12:00:00,North,Office Supplies,4,268,59
9590,2024-02-04 13:00:00,South,Furniture,1,340,99
9591,2024-02-04 14:00:00,South,Furniture,1,215,32
9592,2024-02-04 15:00:00,East,Office Supplies,1,49,92
9593,2024-02-04 16:00:00,North,Office Supplies,1,434,113
9594,2024-02-04 17:00:00,East,Electronics,3,322,28
9595,2024-02-04 18:00:00,South,Furniture,2,419,120
9596,2024-02-04 19:00:00,West,Office Supplies,1,446,145
9597,2024-02-04 20:00:00,South,Furniture,4,150,20
9598,2024-02-04 21:00:00,East,Office Supplies,4,31,116
9599,2024-02-04 22:00:00,West,Furniture,4,479,77
9600,2024-02-04 23:00:00,East,Office Supplies,1,414,54
9601,2024-02-05 00:00:00,East,Furniture,2,35,115
9602,2024-02-05 01:00:00,North,Electronics,3,432,17
9603,2024-02-05 02:00:00,West,Furniture,1,136,75
9604,2024-02-05 03:00:00,South,Electronics,1,168,39
9605,2024-02-05 04:00:00,East,Electronics,3,128,28
9606,2024-02-05 05:00:00,South,Electronics,2,255,43
9607,2024-02-05 06:00:00,North,Furniture,1,333,130
9608,2024-02-05 07:00:00,North,Furniture,4,446,9
9609,2024-02-05 08:00:00,West,Electronics,4,24,80
9610,2024-02-05 09:00:00,North,Office Supplies,1,199,108
9611,2024-02-05 10:00:00,North,Furniture,2,416,138
9612,2024-02-05 11:00:00,South,Furniture,4,356,86
9613,2024-02-05 12:00:00,North,Furniture,4,415,11
9614,2024-02-05 13:00:00,North,Furniture,3,484,19
9615,2024-02-05 14:00:00,East,Electronics,2,20,77
9616,2024-02-05 15:00:00,North,Office Supplies,1,27,24
9617,2024-02-05 16:00:00,East,Office Supplies,3,163,63
9618,2024-02-05 17:00:00,North,Office Supplies,3,162,8
9619,2024-02-05 18:00:00,North,Office Supplies,3,294,110
9620,2024-02-05 19:00:00,West,Electronics,2,172,44
9621,2024-02-05 20:00:00,West,Furniture,2,306,69
9622,2024-02-05 21:00:00,East,Furniture,2,149,39
9623,2024-02-05 22:00:00,North,Electronics,1,140,48
9624,2024-02-05 23:00:00,South,Furniture,2,78,11
9625,2024-02-06 00:00:00,West,Electronics,3,236,27
9626,2024-02-06 01:00:00,South,Office Supplies,4,50,69
9627,2024-02-06 02:00:00,West,Electronics,1,471,92
9628,2024-02-06 03:00:00,West,Furniture,1,471,24
9629,2024-02-06 04:00:00,North,Furniture,1,263,36
9630,2024-02-06 05:00:00,West,Furniture,3,159,101
9631,2024-02-06 06:00:00,South,Office Supplies,2,420,101
9632,2024-02-06 07:00:00,West,Electronics,3,232,73
9633,2024-02-06 08:00:00,East,Electronics,4,48,86
9634,2024-02-06 09:00:00,North,Furniture,2,489,13
9635,2024-02-06 10:00:00,North,Electronics,4,183,46
9636,2024-02-06 11:00:00,East,Furniture,1,123,131
9637,2024-02-06 12:00:00,East,Electronics,1,483,114
9638,2024-02-06 13:00:00,East,Office Supplies,3,82,136
9639,2024-02-06 14:00:00,West,Office Supplies,2,34,76
9640,2024-02-06 15:00:00,North,Electronics,1,305,76
9641,2024-02-06 16:00:00,East,Office Supplies,3,198,128
9642,2024-02-06 17:00:00,West,Office Supplies,4,30,27
9643,2024-02-06 18:00:00,East,Office Supplies,3,460,111
9644,2024-02-06 19:00:00,South,Furniture,2,32,102
9645,2024-02-06 20:00:00,South,Electronics,2,234,147
9646,2024-02-06 21:00:00,North,Electronics,2,330,55
9647,2024-02-06 22:00:00,West,Furniture,1,245,127
9648,2024-02-06 23:00:00,South,Furniture,3,82,54
9649,2024-02-07 00:00:00,South,Office Supplies,4,274,87
9650,2024-02-07 01:00:00,West,Electronics,2,487,29
9651,2024-02-07 02:00:00,East,Furniture,3,149,43
9652,2024-02-07 03:00:00,West,Office Supplies,1,475,72
9653,2024-02-07 04:00:00,East,Electronics,4,485,76
9654,2024-02-07 05:00:00,South,Office Supplies,4,459,123
9655,2024-02-07 06:00:00,South,Electronics,4,282,110
9656,2024-02-07 07:00:00,South,Office Supplies,1,190,17
9657,2024-02-07 08:00:00,North,Electronics,2,434,40
9658,2024-02-07 09:00:00,North,Electronics,1,464,124
9659,2024-02-07 10:00:00,North,Electronics,4,425,113
9660,2024-02-07 11:00:00,West,Electronics,3,209,128
9661,2024-02-07 12:00:00,South,Office Supplies,4,303,23
9662,2024-02-07 13:00:00,South,Furniture,3,44,41
9663,2024-02-07 14:00:00,West,Electronics,1,468,105
9664,2024-02-07 15:00:00,North,Electronics,1,179,89
9665,2024-02-07 16:00:00,West,Electronics,1,236,43
9666,2024-02-07 17:00:00,North,Electronics,3,195,46
9667,2024-02-07 18:00:00,South,Office Supplies,1,355,57
9668,2024-02-07 19:00:00,East,Furniture,2,240,54
9669,2024-02-07 20:00:00,North,Furniture,4,299,109
9670,2024-02-07 21:00:00,South,Furniture,2,100,111
9671,2024-02-07 22:00:00,South,Office Supplies,3,144,134
9672,2024-02-07 23:00:00,East,Furniture,1,189,22
9673,2024-02-08 00:00:00,South,Office Supplies,4,89,64
9674,2024-02-08 01:00:00,South,Office Supplies,1,97,120
9675,2024-02-08 02:00:00,North,Electronics,1,109,146
9676,2024-02-08 03:00:00,North,Office Supplies,4,399,122
9677,2024-02-08 04:00:00,East,Furniture,4,367,34
9678,2024-02-08 05:00:00,East,Furniture,2,130,33
9679,2024-02-08 06:00:00,South,Furniture,2,183,23
9680,2024-02-08 07:00:00,North,Electronics,2,434,94
9681,2024-02-08 08:00:00,East,Electronics,2,147,114
9682,2024-02-08 09:00:00,East,Electronics,2,174,62
9683,2024-02-08 10:00:00,West,Office Supplies,3,213,120
9684,2024-02-08 11:00:00,East,Furniture,3,486,44
9685,2024-02-08 12:00:00,South,Office Supplies,1,495,13
9686,2024-02-08 13:00:00,North,Office Supplies,1,192,125
9687,2024-02-08 14:00:00,East,Furniture,2,319,114
9688,2024-02-08 15:00:00,West,Electronics,1,332,112
9689,2024-02-08 16:00:00,North,Furniture,3,40,82
9690,2024-02-08 17:00:00,East,Office Supplies,3,330,99
9691,2024-02-08 18:00:00,West,Office Supplies,1,128,147
9692,2024-02-08 19:00:00,East,Electronics,2,418,38
9693,2024-02-08 20:00:00,North,Office Supplies,3,437,66
9694,2024-02-08 21:00:00,North,Office Supplies,4,379,78
9695,2024-02-08 22:00:00,North,Furniture,4,406,61
9696,2024-02-08 23:00:00,South,Electronics,1,148,107
9697,2024-02-09 00:00:00,East,Furniture,2,299,58
9698,2024-02-09 01:00:00,South,Furniture,1,446,24
9699,2024-02-09 02:00:00,North,Furniture,2,46,113
9700,2024-02-09 03:00:00,West,Office Supplies,2,412,21
9701,2024-02-09 04:00:00,East,Office Supplies,4,363,46
9702,2024-02-09 05:00:00,South,Electronics,3,420,25
9703,2024-02-09 06:00:00,East,Office Supplies,3,111,115
9704,2024-02-09 07:00:00,West,Electronics,1,314,52
9705,2024-02-09 08:00:00,South,Furniture,1,74,63
9706,2024-02-09 09:00:00,North,Furniture,2,215,132
9707,2024-02-09 10:00:00,South,Office Supplies,3,400,116
9708,2024-02-09 11:00:00,East,Office Supplies,2,240,56
9709,2024-02-09 12:00:00,East,Electronics,4,320,21
9710,2024-02-09 13:00:00,East,Office Supplies,4,175,42
9711,2024-02-09 14:00:00,East,Office Supplies,2,459,133
9712,2024-02-09 15:00:00,North,Office Supplies,2,120,79
9713,2024-02-09 16:00:00,South,Furniture,2,432,99
9714,2024-02-09 17:00:00,North,Office Supplies,2,255,48
9715,2024-02-09 18:00:00,North,Office Supplies,2,304,92
9716,2024-02-09 19:00:00,North,Furniture,4,88,24
9717,2024-02-09 20:00:00,East,Furniture,4,286,73
9718,2024-02-09 21:00:00,East,Furniture,4,405,53
9719,2024-02-09 22:00:00,East,Furniture,1,471,110
9720,2024-02-09 23:00:00,South,Office Supplies,4,157,75
9721,2024-02-10 00:00:00,West,Office Supplies,3,267,22
9722,2024-02-10 01:00:00,East,Office Supplies,3,122,106
9723,2024-02-10 02:00:00,South,Electronics,2,127,99
9724,2024-02-10 03:00:00,East,Furniture,4,219,13
9725,2024-02-10 04:00:00,East,Office Supplies,2,394,70
9726,2024-02-10 05:00:00,North,Office Supplies,2,234,64
9727,2024-02-10 06:00:00,North,Office Supplies,3,174,112
9728,2024-02-10 07:00:00,North,Furniture,3,106,41
9729,2024-02-10 08:00:00,South,Furniture,2,387,33
9730,2024-02-10 09:00:00,West,Furniture,3,438,67
9731,2024-02-10 10:00:00,West,Office Supplies,2,228,19
9732,2024-02-10 11:00:00,South,Furniture,2,197,13
9733,2024-02-10 12:00:00,East,Office Supplies,2,93,84
9734,2024-02-10 13:00:00,South,Electronics,1,277,70
9735,2024-02-10 14:00:00,East,Furniture,3,292,5
9736,2024-02-10 15:00:00,South,Furniture,3,370,125
9737,2024-02-10 16:00:00,South,Office Supplies,4,355,13
9738,2024-02-10 17:00:00,South,Furniture,3,43,61
9739,2024-02-10 18:00:00,West,Furniture,4,332,125
9740,2024-02-10 19:00:00,North,Office Supplies,2,90,6
9741,2024-02-10 20:00:00,South,Office Supplies,1,102,5
9742,2024-02-10 21:00:00,West,Office Supplies,2,419,78
9743,2024-02-10 22:00:00,North,Electronics,2,372,58
9744,2024-02-10 23:00:00,North,Office Supplies,2,311,23
9745,2024-02-11 00:00:00,South,Furniture,4,320,22
9746,2024-02-11 01:00:00,East,Electronics,1,29,28
9747,2024-02-11 02:00:00,East,Office Supplies,2,338,131
9748,2024-02-11 03:00:00,East,Electronics,4,62,56
